city,state,city_uid,intake,DVSN_ID,city_state
Newark,NJ,191,Oak Ridge Reservoir,2368,Newark | NJ
Newark,NJ,191,Pompton River,2371,Newark | NJ
Newark,NJ,191,Ramapo River,2372,Newark | NJ
Newark,NJ,191,Wanaque Reservoir,2369,Newark | NJ
Norfolk,VA,556,Lake Lawson,4226,Norfolk | VA
Norfolk,VA,556,Lake Smith,4227,Norfolk | VA
Norfolk,VA,556,Lake Wright,4228,Norfolk | VA
Norfolk,VA,556,Little Creek Reservoir,4225,Norfolk | VA
Norfolk,VA,556,Norfolk GW,4223,Norfolk | VA
Oakland,CA,184,Briones Reservoir,2335,Oakland | CA
Oakland,CA,184,Camanche Reservoir,2340,Oakland | CA
Oakland,CA,184,Lafayette Reservoir,2336,Oakland | CA
Oakland,CA,184,Lake Chabot,2338,Oakland | CA
Oakland,CA,184,Pardee Reservoir,2339,Oakland | CA
Oakland,CA,184,San Pablo Reservoir,2334,Oakland | CA
Oakland,CA,184,Upper San Leandro Reservoir,2337,Oakland | CA
Ocala,FL,327,Floridan Aquifer,3360,Ocala | FL
Odessa,TX,451,Lake Ivie,3488,Odessa | TX
Odessa,TX,451,Lake Spence,3531,Odessa | TX
Odessa,TX,451,Lake Thomas,3537,Odessa | TX
Oklahoma City,OK,416,Atoka Reservoir,3200,Oklahoma City | OK
Oklahoma City,OK,416,Canton Lake,3261,Oklahoma City | OK
Oklahoma City,OK,416,Hefner Reservoir,3390,Oklahoma City | OK
Oklahoma City,OK,416,McGee Creek Reservoir,3593,Oklahoma City | OK
Oklahoma City,OK,416,Overholser Reservoir,3675,Oklahoma City | OK
Oklahoma City,OK,416,Stanley Draper Reservoir,3814,Oklahoma City | OK
Omaha,NE,396,Dakota Sandstone Aquifer - Omaha,4040,Omaha | NE
Omaha,NE,396,Missouri River - Omaha,4051,Omaha | NE
Omaha,NE,396,Platte River,3696,Omaha | NE
Orlando,FL,328,Lower Floridan Aquifer,3574,Orlando | FL
Oxnard,CA,298,Lake Bard,3448,Oxnard | CA
Oxnard,CA,298,Oxnard Plain GW Basin,3677,Oxnard | CA
Panama (USA),FL,329,Floridan Aquifer,3360,Panama (USA) | FL
Pensacola,FL,333,Florida Sand and Gravel Aquifer,3358,Pensacola | FL
Peoria,IL,346,Illinois River,3412,Peoria | IL
Peoria,IL,346,San Koty Aquifer,3762,Peoria | IL
Philadelphia,PA,155,Delaware River - Baxter Plant,2146,Philadelphia | PA
Philadelphia,PA,155,Schuylkill River - Belmont Plant,2145,Philadelphia | PA
Philadelphia,PA,155,Schuylkill River - Queen Lane Plant,2144,Philadelphia | PA
Phoenix,AZ,156,Apache Lake,2150,Phoenix | AZ
Phoenix,AZ,156,Bartlett Reservoir,2154,Phoenix | AZ
Phoenix,AZ,156,C. C. Cragin Reservoir,2155,Phoenix | AZ
Phoenix,AZ,156,Canyon Lake,2151,Phoenix | AZ
Phoenix,AZ,156,Horseshoe Reservoir,2153,Phoenix | AZ
Phoenix,AZ,156,Lake Pleasant,2148,Phoenix | AZ
Phoenix,AZ,156,Saguaro Lake,2152,Phoenix | AZ
Phoenix,AZ,156,Theodore Roosevelt Lake,2149,Phoenix | AZ
Pittsburgh,PA,424,Allegheny river,3177,Pittsburgh | PA
Port Arthur,TX,452,LNVA Canal,3565,Port Arthur | TX
Port Arthur,TX,452,Port Arthur Reservoir,3701,Port Arthur | TX
Port Arthur,TX,452,Terminal Reservoir-TX,3835,Port Arthur | TX
Port Saint Lucie,FL,330,Floridan Aquifer,3360,Port Saint Lucie | FL
Portland,ME,513,Sebago Lake,4086,Portland | ME
Portland,OR,177,Blue Lake Aquifer,2324,Portland | OR
Portland,OR,177,Bull Run Lake,2321,Portland | OR
Portland,OR,177,Bull Run Reservoir No. 1,2322,Portland | OR
Portland,OR,177,Bull Run Reservoir No. 2,2323,Portland | OR
Portland,OR,177,Portland Sand and Gravel Aquifer,2325,Portland | OR
Portland,OR,177,Troutdale Sandstone Aquifer,2326,Portland | OR
Providence,RI,428,Barden Reservoir,3204,Providence | RI
Providence,RI,428,Moswansicut Reservoir,3635,Providence | RI
Providence,RI,428,Ponneganset Reservoir,3700,Providence | RI
Providence,RI,428,Regulating Reservoir-RI,3729,Providence | RI
Providence,RI,428,Scituate Reservoir,3782,Providence | RI
Providence,RI,428,Westconnaug Reservoir,3867,Providence | RI
Pueblo,CO,315,Pueblo Reservoir,2355,Pueblo | CO
Pueblo,CO,315,Ruedi Reservoir,3744,Pueblo | CO
Pueblo,CO,315,Turquoise Lake,2353,Pueblo | CO
Pueblo,CO,315,Twin Lakes,2354,Pueblo | CO
Racine,WI,470,Lake Michigan,3506,Racine | WI
Raleigh,NC,391,Falls Lake,3352,Raleigh | NC
Reading,PA,425,Lake Ontelaunee,3513,Reading | PA
Redding,CA,299,Redding GW,3728,Redding | CA
Redding,CA,299,Sacramento River - Redding,4041,Redding | CA
Reno,NV,403,Boca Reservoir,3230,Reno | NV
Reno,NV,403,Donner Lake,3324,Reno | NV
Reno,NV,403,Independence Lake,3413,Reno | NV
Reno,NV,403,Lake Tahoe,3534,Reno | NV
Reno,NV,403,Reno GW,3730,Reno | NV
Richmond,VA,457,"James River, VA",4091,Richmond | VA
Roanoke,VA,458,Carvin Cove Reservoir,3267,Roanoke | VA
Roanoke,VA,458,Crystal Spring - VA,3310,Roanoke | VA
Roanoke,VA,458,Falling Creek Reservoir,3350,Roanoke | VA
Roanoke,VA,458,Roanoke GW,3735,Roanoke | VA
Roanoke,VA,458,Roanoke River,3736,Roanoke | VA
Roanoke,VA,458,Spring Hollow Reservoir,3809,Roanoke | VA
Rochester,NY,406,Canadice Lake,3257,Rochester | NY
Rochester,NY,406,Hemlock Lake,3392,Rochester | NY
Rockford,IL,347,Rockford GW,3738,Rockford | IL
Rockford,IL,347,Rogue River,3740,Rockford | IL
Sacramento,CA,300,American River - Sacramento,4069,Sacramento | CA
Sacramento,CA,300,Sacramento GW,4070,Sacramento | CA
Sacramento,CA,300,Sacramento River - Sacramento,4068,Sacramento | CA
Saginaw,MI,377,Lake Huron,3487,Saginaw | MI
Saint Louis,MO,189,Mississippi River - Chain of Rocks Plant,2361,Saint Louis | MO
Saint Louis,MO,189,Missouri River - Howard Bend Plant,2360,Saint Louis | MO
Saint Paul,MN,190,Mississippi River - Coon Rapids,2362,Saint Paul | MN
Saint Paul,MN,190,Prairie du Chien-Jordan Aquifer,2363,Saint Paul | MN
Saint Petersburg,FL,192,Floridan Aquifer,2560,Saint Petersburg | FL
Salem,OR,420,North Santiam River,3658,Salem | OR
Salinas,CA,301,Salinas GW,3751,Salinas | CA
Salt Lake City,UT,456,Jordan River,4073,Salt Lake City | UT
Salt Lake City,UT,456,Salt Lake City GW,4074,Salt Lake City | UT
San Antonio,TX,157,Canyon Lake,2159,San Antonio | TX
San Antonio,TX,157,Carrizo Aquifer,2157,San Antonio | TX
San Antonio,TX,157,Edwards Aquifer,2156,San Antonio | TX
San Antonio,TX,157,Lake Dunlap,4028,San Antonio | TX
San Antonio,TX,157,Medina Lake,4029,San Antonio | TX
San Antonio,TX,157,Trinity Aquifer,2158,San Antonio | TX
San Diego,CA,158,Barrett Reservoir,2170,San Diego | CA
San Diego,CA,158,Castaic Lake,2176,San Diego | CA
San Diego,CA,158,Clifton Forebay,2190,San Diego | CA
San Diego,CA,158,Diamond Valley Lake,2191,San Diego | CA
San Diego,CA,158,El Capitan Lake,2164,San Diego | CA
San Diego,CA,158,Folsom Lake,2177,San Diego | CA
San Diego,CA,158,Hodges Reservoir,2168,San Diego | CA
San Diego,CA,158,Lake Mathews,2181,San Diego | CA
San Diego,CA,158,Lake Miramar,2162,San Diego | CA
San Diego,CA,158,Lake Oroville,2183,San Diego | CA
San Diego,CA,158,Lewiston Lake,2189,San Diego | CA
San Diego,CA,158,Little Panoche Reservoir,2186,San Diego | CA
San Diego,CA,158,Los Banos Reservoir,2185,San Diego | CA
San Diego,CA,158,Lower Otay Lake,2165,San Diego | CA
San Diego,CA,158,Morena Reservoir,2171,San Diego | CA
San Diego,CA,158,Murray Reservoir,2163,San Diego | CA
San Diego,CA,158,New Melones Lake,2184,San Diego | CA
San Diego,CA,158,Perris Reservoir,2179,San Diego | CA
San Diego,CA,158,Pyramid Lake,2188,San Diego | CA
San Diego,CA,158,Quail Lake,2187,San Diego | CA
San Diego,CA,158,San Luis Reservoir,2175,San Diego | CA
San Diego,CA,158,San Vicente Reservoir,2167,San Diego | CA
San Diego,CA,158,Shasta Lake,2172,San Diego | CA
San Diego,CA,158,Silverwood Lake,2182,San Diego | CA
San Diego,CA,158,Skinner Reservoir,2180,San Diego | CA
San Diego,CA,158,Sutherland Reservoir,2169,San Diego | CA
San Diego,CA,158,Trinity Lake,2174,San Diego | CA
San Diego,CA,158,Upper Otay Lake,2166,San Diego | CA
San Diego,CA,158,Whiskeytown Lake,2173,San Diego | CA
San Francisco,CA,166,Don Pedro Reservoir,2282,San Francisco | CA
San Francisco,CA,166,Moccasin Reservoir,2281,San Francisco | CA
San Francisco,CA,166,San Andreas Lake,2280,San Francisco | CA
San Jose,CA,163,Almaden Reservoir,2262,San Jose | CA
San Jose,CA,163,Anderson Lake,2260,San Jose | CA
San Jose,CA,163,Calaveras Reservoir,2253,San Jose | CA
San Jose,CA,163,Calero Reservoir,2261,San Jose | CA
San Jose,CA,163,Cherry Lake,2254,San Jose | CA
San Jose,CA,163,Chesbro Reservoir,2264,San Jose | CA
San Jose,CA,163,Coyote Lake,2263,San Jose | CA
San Jose,CA,163,Gilroy-Hollister Valley Basin,2271,San Jose | CA
San Jose,CA,163,Guadalupe Reservoir,2265,San Jose | CA
San Jose,CA,163,Hetch Hetchy Reservoir,2252,San Jose | CA
San Jose,CA,163,Lake del Valle,2251,San Jose | CA
San Jose,CA,163,Lake Eleanor,2255,San Jose | CA
San Jose,CA,163,Lake Elsman,2272,San Jose | CA
San Jose,CA,163,Lexington Reservoir,2266,San Jose | CA
San Jose,CA,163,Lower Crystal Springs Reservoir,2256,San Jose | CA
San Jose,CA,163,Pilarcitos Lake,2258,San Jose | CA
San Jose,CA,163,Priest Reservoir,2259,San Jose | CA
San Jose,CA,163,San Antonio Reservoir,2250,San Jose | CA
San Jose,CA,163,Santa Clara Valley Basin,2270,San Jose | CA
San Jose,CA,163,Santa Clara Valley Basin - SCVWD Wells,2529,San Jose | CA
San Jose,CA,163,Stevens Creek Reservoir,2269,San Jose | CA
San Jose,CA,163,Upper Crystal Springs Reservoir,2257,San Jose | CA
San Jose,CA,163,Uvas Reservoir,2267,San Jose | CA
San Jose,CA,163,Vasona Reservoir,2268,San Jose | CA
Santa Ana,CA,188,Orange County Basin,2359,Santa Ana | CA
Santa Barbara,CA,302,Bradbury Dam,3241,Santa Barbara | CA
Santa Barbara,CA,302,Gibraltar Reservoir,3369,Santa Barbara | CA
Santa Barbara,CA,302,Santa Barbara GW,3768,Santa Barbara | CA
Santa Clarita,CA,303,Santa Clarita GW,3770,Santa Clarita | CA
Santa Clarita,CA,303,Saugus Formation,3776,Santa Clarita | CA
Santa Cruz,CA,304,Laguna Creek,4057,Santa Cruz | CA
Santa Cruz,CA,304,Loch Lomond Reservoir,3566,Santa Cruz | CA
Santa Cruz,CA,304,Majors Creek,3655,Santa Cruz | CA
Santa Cruz,CA,304,Purisima Aquifer,3715,Santa Cruz | CA
Santa Cruz,CA,304,San Lorenzo River,3763,Santa Cruz | CA
Santa Fe,NM,561,McClure Reservoir,4246,Santa Fe | NM
Santa Fe,NM,561,Nichols Reservoir,4247,Santa Fe | NM
Santa Fe,NM,561,Rio Grande - Buckman Diversion,4248,Santa Fe | NM
Santa Fe,NM,561,Santa Fe Groundwater,4249,Santa Fe | NM
Santa Maria,CA,305,Santa Maria GW,3773,Santa Maria | CA
Santa Rosa,CA,306,Lake Mendocino,3502,Santa Rosa | CA
Santa Rosa,CA,306,Lake Pillsbury,3518,Santa Rosa | CA
Santa Rosa,CA,306,Lake Sonoma,3529,Santa Rosa | CA
Santa Rosa,CA,306,Russian River Alluvial Aquifer,3745,Santa Rosa | CA
Santa Rosa,CA,306,Russian River to Mirabel Dam,4053,Santa Rosa | CA
Santa Rosa,CA,306,Santa Rosa Plain GW,3774,Santa Rosa | CA
Savannah,GA,336,NA,NA,Savannah | GA
Scranton,PA,426,Griffin Reservoir,3381,Scranton | PA
Scranton,PA,426,Lake Scranton Reservoir,3527,Scranton | PA
Scranton,PA,426,Summit Lake Reservoir,3823,Scranton | PA
Seattle,WA,174,Cedar River - Landsburg diversion dam,2305,Seattle | WA
Seattle,WA,174,South Fork Tolt Reservoir,2306,Seattle | WA
Shreveport,LA,364,Cross Lake,3305,Shreveport | LA
Shreveport,LA,364,Twelve Mile Bayou,3844,Shreveport | LA
Simi Valley,CA,307,Simi Valley GW Basin,3793,Simi Valley | CA
Sioux City,IA,343,Dakota Sandstone Aquifer - Sioux City,3313,Sioux City | IA
Sioux City,IA,343,Missouri River Alluvial Aquifer,3623,Sioux City | IA
Sioux Falls,SD,433,Big Sioux Aquifer,3224,Sioux Falls | SD
Sioux Falls,SD,433,Big Sioux River,3225,Sioux Falls | SD
Sioux Falls,SD,433,Middle Skunk Creek Aquifer,3611,Sioux Falls | SD
Sioux Falls,SD,433,Split Rock Creek Aquifer,3807,Sioux Falls | SD
South Bend,IN,353,Hilltop Aquifer,3396,South Bend | IN
South Bend,IN,353,St. Joseph Aquifer,3812,South Bend | IN
Spartanburg,SC,432,Lake Blalock,3452,Spartanburg | SC
Spartanburg,SC,432,Lake Bowen,3454,Spartanburg | SC
Spartanburg,SC,432,Municipal Reservoir No. 1,3638,Spartanburg | SC
Spokane,WA,464,Spokane Valley Rathdrum Prairie Aquifer,3808,Spokane | WA
Springfield,IL,348,Lake Springfield,3532,Springfield | IL
Springfield,IL,348,Sangamon River,3766,Springfield | IL
Springfield,MA,367,Cobble Mountain Reservoir,3293,Springfield | MA
Springfield,MO,379,Fellows Lake,3355,Springfield | MO
Springfield,MO,379,Fulbright Spring,3365,Springfield | MO
Springfield,MO,379,James River,3420,Springfield | MO
Springfield,MO,379,McDaniel Lake,3592,Springfield | MO
Springfield,MO,379,Springfield MO GW,3810,Springfield | MO
Springfield,MO,379,Stockton Lake,3818,Springfield | MO
Stockton,CA,308,New Hogan Reservoir,3649,Stockton | CA
Stockton,CA,308,San Joaquin Co. GW,3759,Stockton | CA
Stockton,CA,308,Stockton GW,3817,Stockton | CA
Syracuse,NY,407,Skaneateles Lake,3798,Syracuse | NY
Tallahassee,FL,331,Floridan Aquifer,3360,Tallahassee | FL
Tampa,FL,186,Alafia River,2344,Tampa | FL
Tampa,FL,186,Floridan Aquifer,2345,Tampa | FL
Tampa,FL,186,Hillsborough River,2343,Tampa | FL
Thousand Oaks,CA,309,Lake Oroville,2183,Thousand Oaks | CA
Toledo,OH,414,Lake Erie,3469,Toledo | OH
Topeka,KS,354,Kansas River,3427,Topeka | KS
Trenton,NJ,400,Delaware River,3316,Trenton | NJ
Tucson,AZ,288,Lake Havasu,3481,Tucson | AZ
Tucson,AZ,288,Tucson_GW,3841,Tucson | AZ
Tulsa,OK,417,Lake Eucha,3470,Tulsa | OK
Tulsa,OK,417,Lake Hudson,3486,Tulsa | OK
Tulsa,OK,417,Lake Oologah,3514,Tulsa | OK
Tulsa,OK,417,Lake Spavinaw,3530,Tulsa | OK
Tuscaloosa,AL,285,Harris Lake,3387,Tuscaloosa | AL
Tuscaloosa,AL,285,Lake Nicol,3509,Tuscaloosa | AL
Tuscaloosa,AL,285,Lake Tuscaloosa,3539,Tuscaloosa | AL
Tyler,TX,453,Carrizo-Wilcox Aquifer,3266,Tyler | TX
Tyler,TX,453,Lake Palestine,3516,Tyler | TX
Tyler,TX,453,Lake Tyler,3540,Tyler | TX
Tyler,TX,453,Lake Tyler East,3541,Tyler | TX
Utica,NY,408,Hinckley Reservoir,3397,Utica | NY
Vallejo,CA,310,Lake Frey,3474,Vallejo | CA
Vallejo,CA,310,Lake Madigan,3497,Vallejo | CA
Vallejo,CA,310,Sacramento River - North Bay aqueduct intake,3747,Vallejo | CA
Virginia Beach,VA,459,Lake Burnt Mills,3457,Virginia Beach | VA
Virginia Beach,VA,459,Lake Gaston,3476,Virginia Beach | VA
Virginia Beach,VA,459,Lake Prince,3520,Virginia Beach | VA
Virginia Beach,VA,459,Virginia Beach GW,3854,Virginia Beach | VA
Virginia Beach,VA,459,Western Branch Reservoir-VA,3868,Virginia Beach | VA
Visalia,CA,311,Visalia-GW,3855,Visalia | CA
Waco,TX,454,Lake Belton,3449,Waco | TX
Waco,TX,454,Lake Waco,3543,Waco | TX
Washington,D.C.,175,Potomac River - Dalecarlia Reservoir,2309,Washington | D.C.
Washington,D.C.,175,Potomac River - McMillan WTP,2310,Washington | D.C.
Waterbury,CT,318,Cairnes Reservoir,3254,Waterbury | CT
Waterbury,CT,318,Morris Reservoir,3633,Waterbury | CT
Waterbury,CT,318,Pitch Reservoir,3694,Waterbury | CT
Waterbury,CT,318,Shepaug Reservoir,3787,Waterbury | CT
Waterbury,CT,318,Wigwam Reservoir,3874,Waterbury | CT
Waterloo,IA,341,Cedar River Alluvial Aquifer - Waterloo,4035,Waterloo | IA
Waterloo,IA,341,Cedar Valley Aquifer,3275,Waterloo | IA
Wichita,KA,355,Cheney Reservoir,3281,Wichita | KA
Wichita,KA,355,Equus Beds- High Plains Aquifer,3345,Wichita | KA
Wilmington,NC,392,Cape Fear River - Wilmington,4034,Wilmington | NC
Wilmington,NC,392,Castle Hayne Aquifer,3269,Wilmington | NC
Winston-Salem,NC,393,Salem Lake,3750,Winston-Salem | NC
Winston-Salem,NC,393,Yadkin River - Winston-Salem,4052,Winston-Salem | NC
Winter Haven,FL,332,Floridan Aquifer,3360,Winter Haven | FL
Worcester,MA,368,Coal Mine Brook Well,3292,Worcester | MA
Worcester,MA,368,Holden Reservoir No. 1,3399,Worcester | MA
Worcester,MA,368,Holden Reservoir No. 2,3400,Worcester | MA
Worcester,MA,368,Kendal Reservoir,3428,Worcester | MA
Worcester,MA,368,Kettle Brook Reservoir No. 1,3433,Worcester | MA
Worcester,MA,368,Kettle Brook Reservoir No. 2,3434,Worcester | MA
Worcester,MA,368,Kettle Brook Reservoir No. 3,3435,Worcester | MA
Worcester,MA,368,Kettle Brook Reservoir No. 4,3436,Worcester | MA
Worcester,MA,368,Lynde Brook Reservoir,3578,Worcester | MA
Worcester,MA,368,Pine Hill Reservoir,3692,Worcester | MA
Worcester,MA,368,Quinapoxet Reservoir,4075,Worcester | MA
Worcester,MA,368,Shrewsbury Well,3789,Worcester | MA
Yakima,WA,463,Ellensburg Aquifer,3344,Yakima | WA
Yakima,WA,463,Naches River,3642,Yakima | WA
York,PA,427,Lake Redman,3523,York | PA
York,PA,427,Lake Williams,3546,York | PA
York,PA,427,Susquehanna River - York,4038,York | PA
Youngstown,OH,415,Meander Reservoir,3598,Youngstown | OH
